ANIO,NUMERO_MES,MES,TIPO_ACCIDENTE,ID_ESTADO,ESTADO,ID_MUNICIPIO,NOMBRE_MUNICIPIO,TOTAL_ACCIDENTES,SUMA_MUERTOS,SUMA_HERIDOS
2015,7,Julio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,263,0,54
2015,7,Julio,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2015,7,Julio,Volcadura,26,Sonora,30,Hermosillo,4,0,5
2015,8,Agosto,Caída de pasajero,26,Sonora,30,Hermosillo,4,0,11
2015,8,Agosto,Colisión con ciclista,26,Sonora,30,Hermosillo,9,2,9
2015,8,Agosto,Colisión con motocicleta,26,Sonora,30,Hermosillo,25,1,16
2015,8,Agosto,Colisión con objeto fijo,26,Sonora,30,Hermosillo,21,0,23
2015,8,Agosto,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,36,0,39
2015,8,Agosto,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,253,0,56
2015,8,Agosto,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2015,8,Agosto,Volcadura,26,Sonora,30,Hermosillo,6,0,2
2015,9,Septiembre,Caída de pasajero,26,Sonora,30,Hermosillo,8,0,9
2015,9,Septiembre,Colisión con ciclista,26,Sonora,30,Hermosillo,4,1,3
2015,9,Septiembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,18,0,16
2015,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,30,0,8
2015,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,26,1,26
2015,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,251,2,59
2015,9,Septiembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2015,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,6,0,4
2015,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2015,10,Octubre,Colisión con ciclista,26,Sonora,30,Hermosillo,4,0,3
2015,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,23,0,9
2015,10,Octubre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,34,3,30
2015,10,Octubre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,22,1,21
2015,10,Octubre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,257,1,47
2015,10,Octubre,Otro,26,Sonora,30,Hermosillo,2,0,0
2015,10,Octubre,Volcadura,26,Sonora,30,Hermosillo,7,0,7
2015,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2015,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,4,0,2
2015,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,35,0,28
2015,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,30,0,7
2015,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,1,24
2015,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,248,0,59
2015,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2015,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,10,0,10
2015,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2015,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,10,0,1
2015,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,30,0,5
2015,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,26,1,11
2015,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,28,0,32
2015,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,264,4,89
2015,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2015,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,4,0,2
2016,1,Enero,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2016,1,Enero,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,6
2016,1,Enero,Colisión con motocicleta,26,Sonora,30,Hermosillo,16,0,12
2016,1,Enero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,29,3,26
2016,1,Enero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,0,22
2016,1,Enero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,219,0,105
2016,1,Enero,Otro,26,Sonora,30,Hermosillo,2,0,2
2016,1,Enero,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2016,2,Febrero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2016,2,Febrero,Colisión con ciclista,26,Sonora,30,Hermosillo,9,1,4
2016,2,Febrero,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,0,17
2016,2,Febrero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,18,0,6
2016,2,Febrero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,17,0,21
2016,2,Febrero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,180,1,55
2016,2,Febrero,Otro,26,Sonora,30,Hermosillo,3,0,0
2016,2,Febrero,Volcadura,26,Sonora,30,Hermosillo,7,0,1
2016,3,Marzo,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2016,3,Marzo,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,4
2016,3,Marzo,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,0,11
2016,3,Marzo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,22,4,17
2016,3,Marzo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,1,24
2016,3,Marzo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,176,0,32
2016,3,Marzo,Salida del camino,26,Sonora,30,Hermosillo,3,1,2
2016,3,Marzo,Volcadura,26,Sonora,30,Hermosillo,5,0,11
2016,4,Abril,Caída de pasajero,26,Sonora,30,Hermosillo,5,1,4
2016,4,Abril,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,6
2016,4,Abril,Colisión con motocicleta,26,Sonora,30,Hermosillo,25,1,16
2016,4,Abril,Colisión con objeto fijo,26,Sonora,30,Hermosillo,26,0,3
2016,4,Abril,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,16,0,16
2016,4,Abril,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,210,0,42
2016,4,Abril,Volcadura,26,Sonora,30,Hermosillo,3,0,0
2016,5,Mayo,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2016,5,Mayo,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,4
2016,5,Mayo,Colisión con motocicleta,26,Sonora,30,Hermosillo,16,0,11
2016,5,Mayo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,26,0,3
2016,5,Mayo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,12,3,9
2016,5,Mayo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,149,0,54
2016,5,Mayo,Salida del camino,26,Sonora,30,Hermosillo,3,0,0
2016,5,Mayo,Volcadura,26,Sonora,30,Hermosillo,3,0,0
2016,6,Junio,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2016,6,Junio,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,4
2016,6,Junio,Colisión con motocicleta,26,Sonora,30,Hermosillo,22,0,12
2016,6,Junio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,28,0,6
2016,6,Junio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,17,0,18
2016,6,Junio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,216,0,50
2016,6,Junio,Volcadura,26,Sonora,30,Hermosillo,3,0,1
2016,7,Julio,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2016,7,Julio,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,4
2016,7,Julio,Colisión con motocicleta,26,Sonora,30,Hermosillo,23,0,18
2016,7,Julio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,22,0,5
2016,7,Julio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,14,1,16
2016,7,Julio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,166,2,25
2016,7,Julio,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2016,7,Julio,Volcadura,26,Sonora,30,Hermosillo,8,0,7
2016,8,Agosto,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2016,8,Agosto,Colisión con ciclista,26,Sonora,30,Hermosillo,1,1,0
2016,8,Agosto,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,0,11
2016,8,Agosto,Colisión con objeto fijo,26,Sonora,30,Hermosillo,28,0,10
2016,8,Agosto,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,16,0,18
2016,8,Agosto,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,173,0,38
2016,8,Agosto,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2016,8,Agosto,Volcadura,26,Sonora,30,Hermosillo,6,2,4
2016,9,Septiembre,Caída de pasajero,26,Sonora,30,Hermosillo,4,1,3
2016,9,Septiembre,Colisión con ciclista,26,Sonora,30,Hermosillo,5,0,3
2016,9,Septiembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,21,0,13
2016,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,25,0,5
2016,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,0,22
2016,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,207,0,40
2016,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,6,1,3
2016,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,7,0,10
2016,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,28,0,21
2016,10,Octubre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,29,0,0
2016,10,Octubre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,15,1,15
2016,10,Octubre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,178,0,50
2016,10,Octubre,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2016,10,Octubre,Volcadura,26,Sonora,30,Hermosillo,4,1,1
2016,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,5
2016,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,12,0,8
2016,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,22,2,15
2016,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,21,0,8
2016,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,4,20
2016,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,150,2,45
2016,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2016,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,8,1,7
2016,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2016,12,Diciembre,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2016,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,5,0,4
2016,12,Diciembre,Colisión con ferrocarril,26,Sonora,30,Hermosillo,1,0,1
2016,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,19,0,11
2016,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,33,0,10
2016,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,26,2,25
2016,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,164,1,38
2016,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2016,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,5,0,7
2017,1,Enero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2017,1,Enero,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2017,1,Enero,Colisión con ciclista,26,Sonora,30,Hermosillo,8,2,3
2017,1,Enero,Colisión con motocicleta,26,Sonora,30,Hermosillo,15,0,14
2017,1,Enero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,24,1,4
2017,1,Enero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,26,1,25
2017,1,Enero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,153,0,32
2017,1,Enero,Salida del camino,26,Sonora,30,Hermosillo,3,0,1
2017,1,Enero,Volcadura,26,Sonora,30,Hermosillo,1,0,0
2017,2,Febrero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,4
2017,2,Febrero,Colisión con animal,26,Sonora,30,Hermosillo,6,0,1
2017,2,Febrero,Colisión con ciclista,26,Sonora,30,Hermosillo,5,0,4
2017,2,Febrero,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,0,12
2017,2,Febrero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,17,0,5
2017,2,Febrero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,23,1,22
2017,2,Febrero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,162,5,38
2017,2,Febrero,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2017,2,Febrero,Volcadura,26,Sonora,30,Hermosillo,8,0,4
2017,3,Marzo,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2017,3,Marzo,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2017,3,Marzo,Colisión con ciclista,26,Sonora,30,Hermosillo,9,1,2
2017,3,Marzo,Colisión con motocicleta,26,Sonora,30,Hermosillo,22,0,2
2017,3,Marzo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,21,0,2
2017,3,Marzo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,32,0,33
2017,3,Marzo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,159,0,9
2017,3,Marzo,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2017,3,Marzo,Volcadura,26,Sonora,30,Hermosillo,8,2,7
2017,4,Abril,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2017,4,Abril,Colisión con ciclista,26,Sonora,30,Hermosillo,3,0,2
2017,4,Abril,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,0,8
2017,4,Abril,Colisión con objeto fijo,26,Sonora,30,Hermosillo,24,0,1
2017,4,Abril,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,20,4,16
2017,4,Abril,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,152,0,16
2017,4,Abril,Salida del camino,26,Sonora,30,Hermosillo,3,0,0
2017,4,Abril,Volcadura,26,Sonora,30,Hermosillo,6,0,4
2017,5,Mayo,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,3
2017,5,Mayo,Colisión con animal,26,Sonora,30,Hermosillo,3,0,0
2017,5,Mayo,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,4
2017,5,Mayo,Colisión con motocicleta,26,Sonora,30,Hermosillo,27,0,14
2017,5,Mayo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,15,0,1
2017,5,Mayo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,0,24
2017,5,Mayo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,195,0,13
2017,5,Mayo,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2017,5,Mayo,Volcadura,26,Sonora,30,Hermosillo,6,0,3
2017,6,Junio,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,3
2017,6,Junio,Colisión con ciclista,26,Sonora,30,Hermosillo,12,0,9
2017,6,Junio,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,2,15
2017,6,Junio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,16,0,1
2017,6,Junio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,12,1,11
2017,6,Junio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,170,2,23
2017,6,Junio,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2017,6,Junio,Volcadura,26,Sonora,30,Hermosillo,4,1,1
2017,7,Julio,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2017,7,Julio,Colisión con animal,26,Sonora,30,Hermosillo,4,0,0
2017,7,Julio,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,5
2017,7,Julio,Colisión con motocicleta,26,Sonora,30,Hermosillo,21,1,8
2017,7,Julio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,36,0,7
2017,7,Julio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,2,21
2017,7,Julio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,167,1,38
2017,7,Julio,Otro,26,Sonora,30,Hermosillo,1,0,1
2017,7,Julio,Salida del camino,26,Sonora,30,Hermosillo,3,0,3
2017,7,Julio,Volcadura,26,Sonora,30,Hermosillo,6,0,10
2017,8,Agosto,Caída de pasajero,26,Sonora,30,Hermosillo,4,0,4
2017,8,Agosto,Colisión con animal,26,Sonora,30,Hermosillo,4,0,0
2017,8,Agosto,Colisión con ciclista,26,Sonora,30,Hermosillo,6,2,4
2017,8,Agosto,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,2,11
2017,8,Agosto,Colisión con objeto fijo,26,Sonora,30,Hermosillo,29,1,13
2017,8,Agosto,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,3,19
2017,8,Agosto,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,167,5,33
2017,8,Agosto,Otro,26,Sonora,30,Hermosillo,1,0,0
2017,8,Agosto,Salida del camino,26,Sonora,30,Hermosillo,1,0,1
2017,8,Agosto,Volcadura,26,Sonora,30,Hermosillo,7,0,7
2017,9,Septiembre,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2017,9,Septiembre,Colisión con ciclista,26,Sonora,30,Hermosillo,9,0,7
2017,9,Septiembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,0,10
2017,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,26,0,5
2017,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,34,5,30
2017,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,163,1,33
2017,9,Septiembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2017,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,11,2,15
2017,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,5,1,5
2017,10,Octubre,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2017,10,Octubre,Colisión con ciclista,26,Sonora,30,Hermosillo,5,0,5
2017,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,23,0,19
2017,10,Octubre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,18,0,3
2017,10,Octubre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,23,1,26
2017,10,Octubre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,181,0,25
2017,10,Octubre,Salida del camino,26,Sonora,30,Hermosillo,2,0,1
2017,10,Octubre,Volcadura,26,Sonora,30,Hermosillo,7,1,1
2017,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2017,11,Noviembre,Colisión con animal,26,Sonora,30,Hermosillo,3,0,0
2017,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,4,0,5
2017,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,2,18
2017,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,23,0,12
2017,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,28,3,27
2017,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,142,1,41
2017,11,Noviembre,Otro,26,Sonora,30,Hermosillo,21,0,13
2017,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,5,0,1
2017,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,8,1,2
2017,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,1,0,1
2017,12,Diciembre,Colisión con animal,26,Sonora,30,Hermosillo,2,1,0
2017,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,11,0,12
2017,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,20,1,12
2017,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,33,1,10
2017,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,2,23
2017,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,131,2,33
2017,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,1,0,1
2017,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,9,0,5
2018,1,Enero,Caída de pasajero,26,Sonora,30,Hermosillo,3,0,6
2018,1,Enero,Colisión con animal,26,Sonora,30,Hermosillo,3,0,0
2018,1,Enero,Colisión con ciclista,26,Sonora,30,Hermosillo,8,2,5
2018,1,Enero,Colisión con motocicleta,26,Sonora,30,Hermosillo,26,1,22
2018,1,Enero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,27,0,3
2018,1,Enero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,21,0,21
2018,1,Enero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,117,1,21
2018,1,Enero,Salida del camino,26,Sonora,30,Hermosillo,2,1,1
2018,1,Enero,Volcadura,26,Sonora,30,Hermosillo,2,0,1
2018,2,Febrero,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2018,2,Febrero,Colisión con animal,26,Sonora,30,Hermosillo,4,0,1
2018,2,Febrero,Colisión con ciclista,26,Sonora,30,Hermosillo,9,0,7
2018,2,Febrero,Colisión con motocicleta,26,Sonora,30,Hermosillo,13,2,10
2018,2,Febrero,Colisión con objeto fijo,26,Sonora,30,Hermosillo,19,0,3
2018,2,Febrero,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,19,2,18
2018,2,Febrero,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,159,2,39
2018,2,Febrero,Salida del camino,26,Sonora,30,Hermosillo,11,0,5
2018,2,Febrero,Volcadura,26,Sonora,30,Hermosillo,11,0,12
2018,3,Marzo,Caída de pasajero,26,Sonora,30,Hermosillo,4,1,3
2018,3,Marzo,Colisión con animal,26,Sonora,30,Hermosillo,5,0,0
2018,3,Marzo,Colisión con ciclista,26,Sonora,30,Hermosillo,8,2,5
2018,3,Marzo,Colisión con motocicleta,26,Sonora,30,Hermosillo,24,1,15
2018,3,Marzo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,15,1,3
2018,3,Marzo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,20,2,22
2018,3,Marzo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,151,0,33
2018,3,Marzo,Salida del camino,26,Sonora,30,Hermosillo,3,0,1
2018,3,Marzo,Volcadura,26,Sonora,30,Hermosillo,8,0,8
2018,4,Abril,Caída de pasajero,26,Sonora,30,Hermosillo,5,0,5
2018,4,Abril,Colisión con animal,26,Sonora,30,Hermosillo,2,1,2
2018,4,Abril,Colisión con ciclista,26,Sonora,30,Hermosillo,4,1,1
2018,4,Abril,Colisión con motocicleta,26,Sonora,30,Hermosillo,13,1,7
2018,4,Abril,Colisión con objeto fijo,26,Sonora,30,Hermosillo,23,1,4
2018,4,Abril,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,18,2,16
2018,4,Abril,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,132,2,33
2018,4,Abril,Volcadura,26,Sonora,30,Hermosillo,8,3,13
2018,5,Mayo,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2018,5,Mayo,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2018,5,Mayo,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,3
2018,5,Mayo,Colisión con motocicleta,26,Sonora,30,Hermosillo,21,1,17
2018,5,Mayo,Colisión con objeto fijo,26,Sonora,30,Hermosillo,27,0,5
2018,5,Mayo,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,14,0,14
2018,5,Mayo,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,186,0,43
2018,5,Mayo,Salida del camino,26,Sonora,30,Hermosillo,3,0,0
2018,5,Mayo,Volcadura,26,Sonora,30,Hermosillo,12,0,5
2018,6,Junio,Caída de pasajero,26,Sonora,30,Hermosillo,4,1,3
2018,6,Junio,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2018,6,Junio,Colisión con ciclista,26,Sonora,30,Hermosillo,6,0,4
2018,6,Junio,Colisión con motocicleta,26,Sonora,30,Hermosillo,28,1,17
2018,6,Junio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,31,0,5
2018,6,Junio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,16,0,17
2018,6,Junio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,169,0,46
2018,6,Junio,Salida del camino,26,Sonora,30,Hermosillo,1,0,0
2018,6,Junio,Volcadura,26,Sonora,30,Hermosillo,12,1,14
2018,7,Julio,Caída de pasajero,26,Sonora,30,Hermosillo,4,0,4
2018,7,Julio,Colisión con animal,26,Sonora,30,Hermosillo,5,0,5
2018,7,Julio,Colisión con ciclista,26,Sonora,30,Hermosillo,3,1,1
2018,7,Julio,Colisión con ferrocarril,26,Sonora,30,Hermosillo,1,0,0
2018,7,Julio,Colisión con motocicleta,26,Sonora,30,Hermosillo,12,0,9
2018,7,Julio,Colisión con objeto fijo,26,Sonora,30,Hermosillo,25,0,9
2018,7,Julio,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,15,2,13
2018,7,Julio,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,121,2,54
2018,7,Julio,Salida del camino,26,Sonora,30,Hermosillo,2,0,2
2018,7,Julio,Volcadura,26,Sonora,30,Hermosillo,8,0,1
2018,8,Agosto,Caída de pasajero,26,Sonora,30,Hermosillo,2,0,2
2018,8,Agosto,Colisión con animal,26,Sonora,30,Hermosillo,2,0,0
2018,8,Agosto,Colisión con ciclista,26,Sonora,30,Hermosillo,4,0,3
2018,8,Agosto,Colisión con motocicleta,26,Sonora,30,Hermosillo,10,0,9
2018,8,Agosto,Colisión con objeto fijo,26,Sonora,30,Hermosillo,27,0,5
2018,8,Agosto,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,16,1,15
2018,8,Agosto,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,130,3,51
2018,8,Agosto,Volcadura,26,Sonora,30,Hermosillo,3,0,2
2018,9,Septiembre,Colisión con animal,26,Sonora,30,Hermosillo,1,0,0
2018,9,Septiembre,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,7
2018,9,Septiembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,18,0,15
2018,9,Septiembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,17,0,3
2018,9,Septiembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,1,24
2018,9,Septiembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,142,0,14
2018,9,Septiembre,Salida del camino,26,Sonora,30,Hermosillo,4,1,3
2018,9,Septiembre,Volcadura,26,Sonora,30,Hermosillo,8,2,10
2018,10,Octubre,Caída de pasajero,26,Sonora,30,Hermosillo,5,0,5
2018,10,Octubre,Colisión con animal,26,Sonora,30,Hermosillo,5,0,0
2018,10,Octubre,Colisión con ciclista,26,Sonora,30,Hermosillo,7,0,5
2018,10,Octubre,Colisión con motocicleta,26,Sonora,30,Hermosillo,17,0,16
